Time stamp,Open,Close,High,Low,Volume
2020-02-14 14:11:00,324.33,324.27,324.33,324.23,21261.0
2020-02-14 14:10:00,324.27,324.34,324.37,324.16,21444.0
2020-02-14 14:09:00,324.21,324.26,324.26,324.21,15428.0
2020-02-14 14:08:00,324.2,324.23,324.29,324.19,22696.0
2020-02-14 14:07:00,324.18,324.18,324.23,324.12,18556.0
2020-02-14 14:06:00,324.26,324.18,324.29,324.16,28762.0
2020-02-14 14:05:00,324.42,324.25,324.44,324.25,35729.0
2020-02-14 14:04:00,324.38,324.43,324.47,324.37,24099.0
2020-02-14 14:03:00,324.35,324.38,324.44,324.27,27092.0
2020-02-14 14:02:00,324.28,324.35,324.46,324.28,26432.0
2020-02-14 14:01:00,324.18,324.28,324.32,324.17,26538.0
2020-02-14 14:00:00,324.08,324.19,324.24,324.04,35993.0
2020-02-14 13:59:00,324.15,324.08,324.24,324.08,42550.0
2020-02-14 13:58:00,324.04,324.13,324.18,323.95,38706.0
2020-02-14 13:57:00,324.16,324.06,324.2,324.06,54415.0
2020-02-14 13:56:00,324.27,324.18,324.27,324.17,17538.0
2020-02-14 13:55:00,324.32,324.28,324.33,324.2,20892.0
2020-02-14 13:54:00,324.35,324.3,324.38,324.22,22812.0
2020-02-14 13:53:00,324.55,324.33,324.57,324.23,43328.0
2020-02-14 13:52:00,324.45,324.51,324.56,324.44,21513.0
2020-02-14 13:51:00,324.51,324.43,324.51,324.43,13332.0
2020-02-14 13:50:00,324.43,324.53,324.53,324.37,16443.0
2020-02-14 13:49:00,324.35,324.41,324.43,324.33,18238.0
2020-02-14 13:48:00,324.49,324.38,324.58,324.35,27812.0
2020-02-14 13:47:00,324.54,324.47,324.65,324.45,28333.0
2020-02-14 13:46:00,324.67,324.56,324.7,324.55,15495.0
2020-02-14 13:45:00,324.72,324.65,324.76,324.64,19923.0
2020-02-14 13:44:00,324.75,324.74,324.83,324.72,16848.0
2020-02-14 13:43:00,324.71,324.73,324.78,324.68,16265.0
2020-02-14 13:42:00,324.7,324.71,324.73,324.68,10535.0
2020-02-14 13:41:00,324.66,324.68,324.73,324.65,14512.0
2020-02-14 13:40:00,324.63,324.64,324.67,324.6,14984.0
2020-02-14 13:39:00,324.68,324.6,324.68,324.59,13366.0
2020-02-14 13:38:00,324.71,324.67,324.72,324.61,22704.0
2020-02-14 13:37:00,324.75,324.72,324.83,324.63,22556.0
2020-02-14 13:36:00,324.64,324.74,324.75,324.61,40440.0
2020-02-14 13:35:00,324.55,324.63,324.64,324.53,22910.0
2020-02-14 13:34:00,324.35,324.53,324.55,324.3,18907.0
2020-02-14 13:33:00,324.23,324.33,324.41,324.23,12117.0
2020-02-14 13:32:00,324.34,324.22,324.37,324.2,16522.0
2020-02-14 13:31:00,324.26,324.35,324.4,324.26,27092.0
2020-02-14 13:30:00,324.23,324.25,324.34,324.15,22456.0
2020-02-14 13:29:00,324.46,324.24,324.46,324.24,16858.0
2020-02-14 13:28:00,324.37,324.45,324.53,324.37,20010.0
2020-02-14 13:27:00,324.4,324.38,324.45,324.33,17561.0
2020-02-14 13:26:00,324.29,324.36,324.42,324.19,33495.0
2020-02-14 13:25:00,324.51,324.3,324.51,324.25,45280.0
2020-02-14 13:24:00,324.58,324.54,324.6,324.49,17608.0
2020-02-14 13:23:00,324.57,324.6,324.65,324.5,28635.0
2020-02-14 13:22:00,324.44,324.56,324.56,324.42,18680.0
2020-02-14 13:21:00,324.47,324.43,324.53,324.4,37442.0
2020-02-14 13:20:00,324.51,324.45,324.52,324.31,44432.0
2020-02-14 13:19:00,324.66,324.51,324.66,324.51,13837.0
2020-02-14 13:18:00,324.65,324.66,324.75,324.6,21679.0
2020-02-14 13:17:00,324.58,324.66,324.69,324.5,24892.0
2020-02-14 13:16:00,324.86,324.58,324.88,324.56,55255.0
2020-02-14 13:15:00,324.91,324.87,324.96,324.84,44990.0
2020-02-14 13:14:00,324.98,324.9,325.0,324.88,22798.0
2020-02-14 13:13:00,325.05,324.99,325.09,324.91,58835.0
2020-02-14 13:12:00,324.71,325.03,325.04,324.71,79179.0
2020-02-14 13:11:00,324.62,324.69,324.81,324.53,40278.0
2020-02-14 13:10:00,324.52,324.63,324.73,324.52,45161.0
2020-02-14 13:09:00,324.43,324.52,324.52,324.4,30089.0
2020-02-14 13:08:00,324.6,324.45,324.65,324.38,44795.0
2020-02-14 13:07:00,324.74,324.61,324.74,324.59,43898.0
2020-02-14 13:06:00,324.6,324.77,324.8,324.55,48969.0
2020-02-14 13:05:00,324.74,324.63,324.9,324.58,137766.0
2020-02-14 13:04:00,324.4,324.72,324.75,324.38,77414.0
2020-02-14 13:03:00,324.33,324.4,324.47,324.32,28001.0
2020-02-14 13:02:00,324.23,324.32,324.6,324.16,90775.0
2020-02-14 13:01:00,324.09,324.22,324.24,324.09,18162.0
2020-02-14 13:00:00,324.2,324.09,324.2,323.96,46604.0
2020-02-14 12:59:00,324.18,324.2,324.24,324.18,16497.0
2020-02-14 12:58:00,324.15,324.19,324.27,324.15,43726.0
2020-02-14 12:57:00,324.1,324.16,324.24,324.1,21868.0
2020-02-14 12:56:00,324.08,324.11,324.14,324.01,33445.0
2020-02-14 12:55:00,324.23,324.08,324.24,324.05,33468.0
2020-02-14 12:54:00,324.07,324.21,324.22,324.06,26750.0
2020-02-14 12:53:00,324.09,324.09,324.17,324.08,13422.0
2020-02-14 12:52:00,324.21,324.11,324.21,324.05,28922.0
2020-02-14 12:51:00,324.24,324.22,324.27,324.2,16947.0
2020-02-14 12:50:00,324.32,324.26,324.33,324.25,13689.0
2020-02-14 12:49:00,324.34,324.31,324.43,324.3,23141.0
2020-02-14 12:48:00,324.42,324.31,324.42,324.3,16621.0
2020-02-14 12:47:00,324.48,324.43,324.49,324.41,11839.0
2020-02-14 12:46:00,324.38,324.48,324.54,324.37,28664.0
2020-02-14 12:45:00,324.36,324.36,324.4,324.28,23486.0
2020-02-14 12:44:00,324.42,324.36,324.43,324.28,26419.0
2020-02-14 12:43:00,324.43,324.4,324.5,324.35,20521.0
2020-02-14 12:42:00,324.56,324.43,324.57,324.42,27626.0
2020-02-14 12:41:00,324.62,324.55,324.62,324.5,20813.0
2020-02-14 12:40:00,324.66,324.61,324.66,324.55,11671.0
2020-02-14 12:39:00,324.53,324.64,324.69,324.53,21538.0
2020-02-14 12:38:00,324.54,324.52,324.69,324.52,18937.0
2020-02-14 12:37:00,324.55,324.53,324.55,324.46,22042.0
2020-02-14 12:36:00,324.61,324.54,324.62,324.5,15710.0
2020-02-14 12:35:00,324.63,324.62,324.66,324.54,11929.0
2020-02-14 12:34:00,324.51,324.65,324.67,324.51,19908.0
2020-02-14 12:33:00,324.43,324.52,324.54,324.41,13734.0
2020-02-14 12:32:00,324.63,324.46,324.63,324.45,16129.0
2020-02-14 12:31:00,324.59,324.62,324.7,324.58,19686.0
2020-02-14 12:30:00,324.52,324.6,324.64,324.48,17181.0
2020-02-14 12:29:00,324.48,324.52,324.55,324.42,19319.0
2020-02-14 12:28:00,324.59,324.5,324.59,324.45,34730.0
2020-02-14 12:27:00,324.66,324.61,324.7,324.6,23787.0
2020-02-14 12:26:00,324.69,324.66,324.77,324.62,20662.0
2020-02-14 12:25:00,324.64,324.7,324.76,324.64,33104.0
2020-02-14 12:24:00,324.55,324.65,324.67,324.52,21705.0
2020-02-14 12:23:00,324.35,324.53,324.6,324.35,38542.0
2020-02-14 12:22:00,324.34,324.33,324.39,324.18,51686.0
2020-02-14 12:21:00,324.52,324.35,324.65,324.28,85794.0
2020-02-14 12:20:00,324.66,324.54,324.67,324.51,20478.0
2020-02-14 12:19:00,324.78,324.65,324.79,324.45,48812.0
2020-02-14 12:18:00,324.67,324.77,324.81,324.65,15218.0
2020-02-14 12:17:00,324.7,324.65,324.72,324.65,15736.0
2020-02-14 12:16:00,324.75,324.69,324.77,324.65,19170.0
2020-02-14 12:15:00,324.64,324.75,324.83,324.54,38279.0
2020-02-14 12:14:00,324.69,324.64,324.72,324.62,17175.0
2020-02-14 12:13:00,324.76,324.66,324.82,324.64,30797.0
2020-02-14 12:12:00,324.71,324.78,324.84,324.63,24414.0
2020-02-14 12:11:00,324.8,324.73,324.84,324.65,21188.0
2020-02-14 12:10:00,324.71,324.81,324.89,324.7,25735.0
2020-02-14 12:09:00,324.76,324.72,324.8,324.7,26174.0
2020-02-14 12:08:00,324.74,324.75,324.75,324.63,13500.0
2020-02-14 12:07:00,324.61,324.66,324.72,324.51,35481.0
2020-02-14 12:06:00,324.85,324.59,324.85,324.45,53533.0
2020-02-14 12:05:00,324.72,324.83,324.83,324.7,16344.0
2020-02-14 12:04:00,324.88,324.7,324.88,324.7,17804.0
2020-02-14 12:03:00,324.92,324.87,324.95,324.85,13673.0
2020-02-14 12:02:00,325.02,324.94,325.04,324.94,10887.0
2020-02-14 12:01:00,325.08,325.02,325.09,324.98,9352.0
2020-02-14 12:00:00,324.97,325.03,325.13,324.89,20111.0
2020-02-14 11:59:00,325.1,324.99,325.13,324.93,14264.0
2020-02-14 11:58:00,325.1,325.07,325.14,325.03,20326.0
2020-02-14 11:57:00,325.1,325.09,325.23,325.06,39018.0
2020-02-14 11:56:00,324.9,325.09,325.13,324.9,50794.0
2020-02-14 11:55:00,324.94,324.9,324.94,324.84,15221.0
2020-02-14 11:54:00,325.0,324.94,325.0,324.86,18316.0
2020-02-14 11:53:00,325.03,324.99,325.04,324.91,22933.0
2020-02-14 11:52:00,324.96,325.04,325.1,324.9,30390.0
2020-02-14 11:51:00,324.7,324.93,324.98,324.67,45018.0
2020-02-14 11:50:00,324.72,324.7,324.73,324.52,55539.0
2020-02-14 11:49:00,324.92,324.69,324.94,324.69,33996.0
2020-02-14 11:48:00,325.02,324.93,325.03,324.88,76188.0
2020-02-14 11:47:00,325.02,325.02,325.06,325.01,23440.0
2020-02-14 11:46:00,325.12,325.02,325.12,325.0,22546.0
2020-02-14 11:45:00,325.01,325.11,325.12,325.01,118958.0
2020-02-14 11:44:00,324.89,324.81,324.91,324.78,18837.0
2020-02-14 11:43:00,324.89,324.81,324.91,324.78,18837.0
2020-02-14 11:42:00,324.96,324.91,324.99,324.86,32478.0
2020-02-14 11:41:00,324.75,324.96,324.99,324.72,32515.0
2020-02-14 11:40:00,324.71,324.73,324.85,324.63,30699.0
2020-02-14 11:39:00,324.75,324.7,324.79,324.66,24617.0
2020-02-14 11:38:00,324.8,324.76,324.87,324.76,48976.0
2020-02-14 11:37:00,324.66,324.79,324.79,324.66,17892.0
2020-02-14 11:36:00,324.84,324.66,324.89,324.66,44013.0
2020-02-14 11:35:00,324.85,324.84,324.87,324.79,42484.0
2020-02-14 11:34:00,324.85,324.85,324.88,324.84,26001.0
2020-02-14 11:33:00,324.93,324.85,324.94,324.81,22887.0
2020-02-14 11:32:00,324.91,324.92,324.93,324.82,91747.0
2020-02-14 11:31:00,324.89,324.91,324.97,324.85,21065.0
2020-02-14 11:30:00,325.08,324.88,325.08,324.87,40538.0
2020-02-14 11:29:00,325.01,325.1,325.13,324.96,41624.0
2020-02-14 11:28:00,325.05,325.03,325.18,325.02,26789.0
2020-02-14 11:27:00,325.1,325.06,325.14,324.98,31686.0
2020-02-14 11:26:00,325.08,325.1,325.14,324.96,41289.0
2020-02-14 11:25:00,325.27,325.08,325.27,325.06,35734.0
2020-02-14 11:24:00,325.29,325.29,325.32,325.19,39092.0
2020-02-14 11:23:00,325.35,325.28,325.42,325.26,41212.0
2020-02-14 11:22:00,325.41,325.34,325.45,325.33,23856.0
2020-02-14 11:21:00,325.53,325.41,325.55,325.37,16699.0
2020-02-14 11:20:00,325.61,325.53,325.64,325.45,16293.0
2020-02-14 11:19:00,325.66,325.6,325.67,325.56,21885.0
2020-02-14 11:18:00,325.59,325.66,325.68,325.56,24885.0
2020-02-14 11:17:00,325.5,325.56,325.64,325.5,25231.0
2020-02-14 11:16:00,325.51,325.5,325.53,325.44,23838.0
2020-02-14 11:15:00,325.6,325.49,325.61,325.48,18184.0
2020-02-14 11:14:00,325.58,325.59,325.67,325.56,25856.0
2020-02-14 11:13:00,325.51,325.6,325.61,325.5,36778.0
2020-02-14 11:12:00,325.42,325.51,325.54,325.38,44822.0
2020-02-14 11:11:00,325.32,325.4,325.44,325.3,28463.0
2020-02-14 11:10:00,325.24,325.31,325.31,325.23,20907.0
2020-02-14 11:09:00,325.02,325.23,325.24,324.96,53625.0
2020-02-14 11:08:00,325.34,325.02,325.35,325.01,42205.0
2020-02-14 11:07:00,325.4,325.33,325.48,325.33,30013.0
2020-02-14 11:06:00,325.15,325.43,325.49,325.08,99161.0
2020-02-14 11:05:00,325.32,325.17,325.36,325.12,47812.0
2020-02-14 11:04:00,325.48,325.31,325.49,325.31,21974.0
2020-02-14 11:03:00,325.33,325.46,325.49,325.26,36058.0
2020-02-14 11:02:00,325.32,325.32,325.43,325.3,37699.0
2020-02-14 11:01:00,325.5,325.31,325.51,325.23,64638.0
2020-02-14 11:00:00,325.74,325.48,325.88,325.48,54020.0
2020-02-14 10:59:00,325.68,325.73,325.75,325.63,49786.0
2020-02-14 10:58:00,325.68,325.68,325.8,325.62,72342.0
2020-02-14 10:57:00,325.75,325.69,325.94,325.69,123542.0
2020-02-14 10:56:00,325.71,325.76,325.76,325.68,65092.0
2020-02-14 10:55:00,325.48,325.7,325.7,325.48,56538.0
2020-02-14 10:54:00,325.58,325.47,325.6,325.41,34457.0
2020-02-14 10:53:00,325.64,325.52,325.74,325.52,44199.0
2020-02-14 10:52:00,325.63,325.63,325.73,325.6,63512.0
2020-02-14 10:51:00,325.45,325.64,325.65,325.45,81629.0
2020-02-14 10:50:00,325.23,325.45,325.5,325.23,79811.0
2020-02-14 10:49:00,325.25,325.23,325.34,325.12,41574.0
2020-02-14 10:48:00,325.19,325.25,325.34,325.19,88959.0
2020-02-14 10:47:00,325.02,325.16,325.27,325.02,33269.0
2020-02-14 10:46:00,325.16,325.01,325.17,324.94,40866.0
2020-02-14 10:45:00,325.19,325.15,325.2,325.01,33900.0
2020-02-14 10:44:00,325.13,325.17,325.3,325.12,54682.0
2020-02-14 10:43:00,325.21,325.12,325.32,325.07,43680.0
2020-02-14 10:42:00,325.23,325.2,325.26,325.16,45402.0
2020-02-14 10:41:00,325.11,325.23,325.28,325.07,60256.0
2020-02-14 10:40:00,325.06,325.1,325.13,324.95,28175.0
2020-02-14 10:39:00,324.91,325.05,325.06,324.9,23523.0
2020-02-14 10:38:00,324.94,324.91,325.11,324.89,60927.0
2020-02-14 10:37:00,325.17,324.92,325.17,324.91,59495.0
2020-02-14 10:36:00,325.01,325.17,325.18,324.98,71832.0
2020-02-14 10:35:00,324.8,325.01,325.03,324.63,65034.0
2020-02-14 10:34:00,325.02,324.8,325.05,324.77,40492.0
2020-02-14 10:33:00,324.86,325.01,325.07,324.8,99741.0
2020-02-14 10:32:00,324.88,324.84,324.91,324.77,38694.0
2020-02-14 10:31:00,324.75,324.84,324.98,324.75,52638.0
2020-02-14 10:30:00,324.94,324.74,324.95,324.69,50701.0
2020-02-14 10:29:00,324.91,324.93,324.96,324.78,84623.0
2020-02-14 10:28:00,324.7,324.89,324.94,324.54,87868.0
2020-02-14 10:27:00,324.52,324.7,324.8,324.51,72003.0
2020-02-14 10:26:00,324.29,324.51,324.63,324.27,82671.0
2020-02-14 10:25:00,324.27,324.25,324.38,324.23,65041.0
2020-02-14 10:24:00,324.22,324.27,324.3,324.14,37427.0
2020-02-14 10:23:00,324.29,324.21,324.32,324.08,73005.0
2020-02-14 10:22:00,324.31,324.29,324.4,324.21,66070.0
2020-02-14 10:21:00,324.32,324.31,324.42,324.15,69982.0
2020-02-14 10:20:00,324.11,324.3,324.46,324.1,136798.0
2020-02-14 10:19:00,323.95,324.11,324.15,323.86,76582.0
2020-02-14 10:18:00,323.73,323.95,323.98,323.67,89845.0
2020-02-14 10:17:00,323.44,323.74,323.74,323.43,58818.0
2020-02-14 10:16:00,323.36,323.44,323.57,323.36,53422.0
2020-02-14 10:15:00,323.26,323.4,323.49,323.08,74416.0
2020-02-14 10:14:00,322.97,323.26,323.34,322.92,83343.0
2020-02-14 10:13:00,323.1,322.99,323.21,322.85,111289.0
2020-02-14 10:12:00,323.28,323.1,323.45,323.1,85770.0
2020-02-14 10:11:00,323.72,323.28,323.74,323.21,125165.0
2020-02-14 10:10:00,323.9,323.73,323.95,323.67,59386.0
2020-02-14 10:09:00,323.78,323.9,323.92,323.78,36955.0
2020-02-14 10:08:00,323.93,323.78,323.94,323.77,61377.0
2020-02-14 10:07:00,323.9,323.91,323.98,323.79,38101.0
2020-02-14 10:06:00,323.95,323.9,324.02,323.87,26260.0
2020-02-14 10:05:00,323.94,323.92,324.11,323.86,46357.0
2020-02-14 10:04:00,323.9,323.96,324.08,323.82,57559.0
2020-02-14 10:03:00,323.7,323.9,324.05,323.61,97600.0
2020-02-14 10:02:00,324.22,323.72,324.22,323.72,76929.0
2020-02-14 10:01:00,324.04,324.2,324.23,323.95,78444.0
2020-02-14 10:00:00,323.93,324.03,324.2,323.75,121049.0
2020-02-14 09:59:00,323.88,323.95,323.95,323.51,94776.0
2020-02-14 09:58:00,324.09,323.87,324.25,323.83,138578.0
2020-02-14 09:57:00,324.08,324.21,324.21,324.08,59107.0
2020-02-14 09:56:00,324.11,324.06,324.11,324.06,52900.0
2020-02-14 09:55:00,324.22,324.13,324.22,324.13,33838.0
2020-02-14 09:54:00,324.46,324.35,324.46,324.35,44967.0
2020-02-14 09:53:00,324.35,324.47,324.47,324.35,57735.0
2020-02-14 09:52:00,324.09,324.32,324.32,324.09,84806.0
2020-02-14 09:51:00,324.11,324.22,324.22,324.11,108141.0
2020-02-14 09:50:00,324.42,324.16,324.42,324.14,85498.0
2020-02-14 09:49:00,324.63,324.51,324.63,324.51,56099.0
2020-02-14 09:48:00,324.54,324.72,324.72,324.47,59818.0
2020-02-14 09:47:00,324.66,324.65,324.7,324.65,72031.0
2020-02-14 09:46:00,324.79,324.84,324.84,324.79,48898.0
2020-02-14 09:45:00,324.52,324.83,324.83,324.52,60537.0
2020-02-14 09:44:00,324.9,324.51,324.9,324.51,161839.0
2020-02-14 09:43:00,325.03,324.89,325.03,324.89,58983.0
2020-02-14 09:42:00,325.09,325.12,325.18,325.08,80912.0
2020-02-14 09:41:00,325.15,325.1,325.15,325.1,65972.0
2020-02-14 09:40:00,325.35,325.37,325.37,325.35,56625.0
2020-02-14 09:39:00,325.28,325.37,325.37,325.28,96247.0
2020-02-14 09:38:00,325.08,325.25,325.25,325.08,103050.0
2020-02-14 09:37:00,325.02,325.14,325.33,325.02,78162.0
2020-02-14 09:36:00,325.71,325.18,325.71,325.18,87588.0
2020-02-14 09:35:00,325.85,325.69,325.85,325.69,80852.0
2020-02-14 09:34:00,325.89,325.8,325.89,325.72,108849.0
2020-02-14 09:33:00,325.84,325.84,325.84,325.84,83258.0
2020-02-14 09:32:00,325.23,325.61,325.79,325.17,118346.0
2020-02-14 09:31:00,324.97,325.2,325.2,324.63,76978.0
2020-02-14 09:30:00,324.74,325.05,325.17,324.56,634941.0
2020-02-13 15:59:00,324.84,324.91,325.06,324.77,202979.0
2020-02-13 15:58:00,324.9,324.82,324.92,324.78,100688.0
2020-02-13 15:57:00,324.89,324.91,324.93,324.75,90761.0
2020-02-13 15:56:00,325.03,324.91,325.05,324.82,42650.0
2020-02-13 15:55:00,324.96,325.05,325.13,324.83,73537.0
2020-02-13 15:54:00,325.15,324.97,325.23,324.93,78335.0
2020-02-13 15:53:00,324.8,325.15,325.16,324.76,82390.0
2020-02-13 15:52:00,324.62,324.78,324.81,324.62,89893.0
2020-02-13 15:51:00,324.91,324.61,324.93,324.6,60660.0
2020-02-13 15:50:00,324.76,324.92,325.03,324.65,85244.0
2020-02-13 15:49:00,324.87,324.76,324.88,324.73,29465.0
2020-02-13 15:48:00,324.83,324.87,324.87,324.76,30235.0
2020-02-13 15:47:00,324.67,324.84,324.84,324.65,44810.0
2020-02-13 15:46:00,324.49,324.65,324.68,324.49,28876.0
2020-02-13 15:45:00,324.77,324.49,324.84,324.43,74236.0
2020-02-13 15:44:00,324.56,324.79,324.79,324.56,41946.0
2020-02-13 15:43:00,324.58,324.56,324.64,324.52,44492.0
2020-02-13 15:42:00,324.56,324.57,324.67,324.52,79005.0
2020-02-13 15:41:00,324.87,324.57,324.88,324.56,57185.0
2020-02-13 15:40:00,324.96,324.85,325.15,324.8,43875.0
2020-02-13 15:39:00,324.94,324.96,324.98,324.91,15443.0
2020-02-13 15:38:00,324.9,324.95,324.99,324.88,25233.0
2020-02-13 15:37:00,324.72,324.89,324.94,324.71,60297.0
2020-02-13 15:36:00,324.9,324.72,324.94,324.7,24517.0
2020-02-13 15:35:00,324.9,324.9,324.98,324.74,45774.0
2020-02-13 15:34:00,324.77,324.91,324.94,324.74,53606.0
2020-02-13 15:33:00,324.67,324.77,324.89,324.67,54594.0
2020-02-13 15:32:00,324.93,324.69,325.0,324.69,46872.0
2020-02-13 15:31:00,325.06,324.93,325.09,324.93,39516.0
2020-02-13 15:30:00,325.22,325.06,325.3,325.05,47018.0
2020-02-13 15:29:00,325.13,325.21,325.24,325.13,25835.0
2020-02-13 15:28:00,324.91,325.13,325.14,324.91,24710.0
2020-02-13 15:27:00,325.04,324.9,325.04,324.86,49140.0
2020-02-13 15:26:00,325.1,325.06,325.15,325.04,23862.0
2020-02-13 15:25:00,325.06,325.11,325.23,325.06,19755.0
2020-02-13 15:24:00,325.25,325.04,325.25,325.02,31010.0
2020-02-13 15:23:00,325.1,325.25,325.25,325.1,26001.0
2020-02-13 15:22:00,324.99,325.12,325.13,324.98,26385.0
2020-02-13 15:21:00,325.22,325.01,325.22,324.97,34601.0
2020-02-13 15:20:00,325.01,325.23,325.23,324.99,40004.0
2020-02-13 15:19:00,325.05,325.0,325.09,324.98,35893.0
2020-02-13 15:18:00,325.06,325.06,325.07,324.95,15990.0
2020-02-13 15:17:00,324.93,325.04,325.06,324.9,35169.0
2020-02-13 15:16:00,325.19,324.94,325.21,324.93,26407.0
2020-02-13 15:15:00,324.98,325.18,325.22,324.95,44960.0
2020-02-13 15:14:00,325.12,324.96,325.17,324.95,59186.0
2020-02-13 15:13:00,325.42,325.12,325.42,325.07,41795.0
2020-02-13 15:12:00,325.41,325.42,325.45,325.35,20540.0
2020-02-13 15:11:00,325.59,325.39,325.59,325.33,38782.0
2020-02-13 15:10:00,325.51,325.6,325.64,325.51,21118.0
2020-02-13 15:09:00,325.33,325.5,325.55,325.29,42772.0
2020-02-13 15:08:00,325.2,325.36,325.39,325.18,34729.0
2020-02-13 15:07:00,325.14,325.2,325.23,325.1,34393.0
2020-02-13 15:06:00,325.44,325.14,325.56,325.02,62559.0
2020-02-13 15:05:00,325.28,325.44,325.47,325.18,38113.0
2020-02-13 15:04:00,325.46,325.28,325.66,325.23,62638.0
2020-02-13 15:03:00,325.38,325.47,325.65,325.27,85945.0
2020-02-13 15:02:00,325.92,325.42,326.05,325.41,65207.0
2020-02-13 15:01:00,326.11,325.92,326.13,325.92,29792.0
2020-02-13 15:00:00,326.04,326.12,326.18,326.04,29731.0
2020-02-13 14:59:00,326.17,326.03,326.17,326.02,21777.0
2020-02-13 14:58:00,326.15,326.14,326.17,326.08,30146.0
2020-02-13 14:57:00,326.13,326.16,326.18,326.08,55614.0
2020-02-13 14:56:00,326.06,326.13,326.17,326.06,45489.0
2020-02-13 14:55:00,325.98,326.06,326.07,325.98,26620.0
2020-02-13 14:54:00,325.98,325.98,326.06,325.95,40480.0
2020-02-13 14:53:00,325.95,325.99,326.0,325.92,11438.0
2020-02-13 14:52:00,325.84,325.94,325.95,325.83,17119.0
2020-02-13 14:51:00,325.95,325.86,325.96,325.85,14490.0
2020-02-13 14:50:00,325.9,325.97,326.0,325.9,47998.0
2020-02-13 14:49:00,325.88,325.89,325.94,325.83,25109.0
2020-02-13 14:48:00,325.77,325.86,325.86,325.76,18995.0
2020-02-13 14:47:00,325.82,325.77,325.86,325.74,10172.0
2020-02-13 14:46:00,325.8,325.82,325.88,325.75,16692.0
2020-02-13 14:45:00,325.82,325.8,325.92,325.77,23960.0
2020-02-13 14:44:00,325.84,325.81,325.84,325.77,15197.0
2020-02-13 14:43:00,325.72,325.82,325.83,325.69,13051.0
2020-02-13 14:42:00,325.82,325.72,325.84,325.72,32560.0
2020-02-13 14:41:00,325.88,325.83,325.88,325.72,31035.0
2020-02-13 14:40:00,325.91,325.89,325.95,325.87,24918.0
2020-02-13 14:39:00,325.96,325.9,325.97,325.82,25032.0
2020-02-13 14:38:00,325.97,325.97,326.01,325.92,31922.0
2020-02-13 14:37:00,325.78,325.97,325.98,325.77,24185.0
2020-02-13 14:36:00,325.86,325.79,325.88,325.79,18851.0
2020-02-13 14:35:00,325.82,325.87,325.88,325.82,14079.0
2020-02-13 14:34:00,325.75,325.83,325.85,325.68,34618.0
2020-02-13 14:33:00,325.8,325.74,325.82,325.73,24329.0
2020-02-13 14:32:00,325.75,325.81,325.82,325.64,29429.0
2020-02-13 14:31:00,325.68,325.75,325.82,325.67,27158.0
2020-02-13 14:30:00,325.55,325.69,325.69,325.51,32590.0
2020-02-13 14:29:00,325.58,325.5,325.59,325.5,16610.0
2020-02-13 14:28:00,325.47,325.59,325.59,325.35,22857.0
2020-02-13 14:27:00,325.37,325.46,325.56,325.36,18774.0
2020-02-13 14:26:00,325.38,325.37,325.44,325.31,22504.0
2020-02-13 14:25:00,325.52,325.35,325.52,325.24,27025.0
2020-02-13 14:24:00,325.62,325.51,325.66,325.5,18670.0
2020-02-13 14:23:00,325.56,325.59,325.64,325.56,19044.0
2020-02-13 14:22:00,325.45,325.55,325.57,325.43,29268.0
2020-02-13 14:21:00,325.39,325.45,325.46,325.36,14821.0
2020-02-13 14:20:00,325.43,325.41,325.45,325.38,54156.0
2020-02-13 14:19:00,325.26,325.43,325.43,325.26,49955.0
2020-02-13 14:18:00,325.34,325.25,325.36,325.15,40883.0
2020-02-13 14:17:00,325.32,325.36,325.42,325.29,33251.0
2020-02-13 14:16:00,325.66,325.34,325.66,325.32,95116.0
2020-02-13 14:15:00,325.67,325.67,325.73,325.59,27409.0
2020-02-13 14:14:00,325.54,325.63,325.71,325.54,20786.0
2020-02-13 14:13:00,325.51,325.52,325.56,325.44,39825.0
2020-02-13 14:12:00,325.62,325.52,325.72,325.52,44334.0
2020-02-13 14:11:00,325.59,325.62,325.66,325.54,22488.0
2020-02-13 14:10:00,325.51,325.6,325.64,325.5,18863.0
2020-02-13 14:09:00,325.59,325.5,325.62,325.45,30107.0
2020-02-13 14:08:00,325.64,325.6,325.67,325.55,29733.0
2020-02-13 14:07:00,325.71,325.61,325.81,325.59,31417.0
2020-02-13 14:06:00,326.02,325.69,326.04,325.69,37546.0
2020-02-13 14:05:00,325.98,326.03,326.09,325.9,27245.0
2020-02-13 14:04:00,325.99,325.97,326.16,325.93,90742.0
2020-02-13 14:03:00,325.82,325.98,325.98,325.81,25340.0
2020-02-13 14:02:00,325.74,325.82,325.83,325.71,24241.0
2020-02-13 14:01:00,325.73,325.76,325.77,325.65,29392.0
2020-02-13 14:00:00,325.76,325.69,325.76,325.61,25059.0
2020-02-13 13:59:00,326.04,325.75,326.08,325.7,45118.0
2020-02-13 13:58:00,325.84,326.04,326.04,325.81,73217.0
2020-02-13 13:57:00,325.67,325.85,325.85,325.61,32857.0
2020-02-13 13:56:00,325.58,325.69,325.72,325.58,22260.0
2020-02-13 13:55:00,325.55,325.61,325.69,325.53,23016.0
2020-02-13 13:54:00,325.61,325.51,325.64,325.51,19009.0
2020-02-13 13:53:00,325.65,325.58,325.66,325.51,22216.0
2020-02-13 13:52:00,325.73,325.66,325.74,325.59,30455.0
2020-02-13 13:51:00,325.52,325.72,325.75,325.45,41545.0
